English_Word,Old_Filename,New_Filename,Chinese,Match?,Reason,Reviewed
flat,flat.png,flat_road_straight_curve.jpg,平坦,True,"The image shows both a flat road and a winding road. Thus, it is not a perfect match for just ""flat"".",True
flavor,paste-4ab7f164944fefa3ef95cddf07b7f804cf536c6b.jpg,flavor_ice_cream_varieties.jpg,味道,True,"The image shows different types of ice cream, representing different flavors.",False
flavor,paste-d89b9b840dd7b8ec8091ad09fa7e5310c2d5c4c6.jpg,flavor_gummy_candies.jpg,口味,True,,False
flea,flea.gif,flea_jumping.jpg,跳蚤,True,,False
flee,paste-50c501dd1e99b56598d36598a37fa682f2b8499f.jpg,flee_running_from_police.jpg,逃跑,True,,False
flee,paste-df82d89a03f86e37c21d074a5e14bdde17f60f08.jpg,flee_cartoon_man.jpg,逃跑,True,,False
flinch,paste-96d7632c52236797c0278080085b7c5f8bfd9fb6.jpg,flinch_man_defending.jpg,畏缩,True,,False
flinch,paste-efe6b9880dc8fa988ed99315b99af6f48724f1fc.jpg,flinch_woman_shouting_man_reacting.jpg,畏缩,True,,False
fling,paste-67a1d39f736a27ea1bba8d15513c5dcfe691c53c.jpg,fling_snowball.jpg,投掷,True,,False
flip,flip_a_pancake.gif,flip_pancake_pan.jpg,翻,True,,False
floating,floating.jpg,floating_paper_boat.jpg,漂浮,True,,False
floating,floating_leaf.jpg,floating_leaf_water.jpg,漂浮,True,,False
flock,flock.jpg,flock_birds_flying.jpg,鸟群,True,,False
flood,flood.jpg,flood_woman_dog.jpg,洪水,True,,False
flour,flour2.jpg,flour_measuring_cup.jpg,面粉,True,,False
flu,flu.jpg,flu_woman_tissue.jpg,流感,True,,False
flutter,flutter.gif,flutter_butterflies.jpg,飞舞,True,,False
foam,foam.png,foam_white_blue.jpg,泡沫,True,,False
focus,paste-08ddcd51fa2a30e56d1c742a72d99d20dc1a2d1e.jpg,focus_microscope.jpg,聚焦,True,,False
focus,paste-4eb30061639528156e3256379c8f30d11b4128af.jpg,focus_woman_smoothing.jpg,专注,True,,False
fog,fog.jpg,fog_children_outdoors.jpg,雾,True,,False
fool,fool.jpg,fool_yelling_face.jpg,傻瓜,True,,False
foolish,paste-3397ce7b81bfedb959ca9dce93f7524229155e58.jpg,foolish_man_sawing_branch.jpg,愚蠢,True,,False
footprint,footprint.png,footprint_black_silhouette.jpg,脚印,True,,False
forehead,forehead.jpg,forehead_drawing_face.jpg,额头,True,,False
foreigner,屏幕快照 2020-09-05 上午7.24.41.png,foreigner_diverse_people.jpg,外国人,True,,False
forget,forget.png,DELETE,忘,False,"The image shows a page from the book 'No David!' by David Shannon. The Chinese word visible translates to 'forget', but it doesn't seem to be directly related to the image's primary content.",True
fossil,fossil.jpg,fossil_collection_various.jpg,化石,True,,False
fragile,paste-23718d8d40faf886041e19425b4b60cefef24f6a.jpg,fragile_eggs_carton.jpg,易碎,True,,False
fragile,paste-ea18a550acabe5bc6942b27da753f4b1292177f2.jpg,fragile_wine_glasses.jpg,易碎的,True,,False
frequent,paste-cb16ad9e15fae22b272570818be06e7bb491545e.jpg,urgency_pee_cartoon.jpg,尿频,True,"The image shows a man who needs to urinate urgently, not something that happens 'frequently' in the sense of regularly occurring. Therefore, it's not a match for 'frequent'.",True
frequent,paste-ed00986f699ade4c2e1a7f8c0748943208f9f9e2.jpg,frequent_clock_arrows.jpg,频繁,True,,False
Friday,friday.gif,friday_calendar_emoji.jpg,星期五,True,,False
friendly,friendly.png,friendly_tourists_looking_at_phone.jpg,友好的,True,,False
friendship,paste-2721453435b6dca11221bc027b2e603dddda407e.jpg,friendship_group_hug.jpg,友谊,True,,False
friendship,paste-e13448268d7bbe7d21442ace512c015e0f66e844.jpg,friendship_luca_characters.jpg,友谊,True,,False
frighten,paste-4a21e90e43037b2efb52bc649f700d2e9ece4359.jpg,frighten_scary_girl.jpg,恐吓,True,,False
from,from.png,from_house_to_school.jpg,从,True,,False
frost,Screen Shot 2022-07-26 at 8.47.23 PM.png,frost_covered_trees.jpg,霜,True,,False
frustrated,paste-eb11f503818bb67dc9a1f717af1a573855b751b0.jpg,frustrated_woman_pulling_hair.jpg,沮丧,True,,False
full stop,屏幕快照 2020-10-05 上午6.38.33.png,full_stop_example.jpg,句号,True,,False
fume,paste-edfd97c5c8eca625f4e07899ac40ed641dcc7b50.jpg,fume_angry_man.jpg,生气,True,,False
fun,fun.png,fun_children_playing.jpg,乐趣,True,,False
funeral,paste-9c1b38585fddd3816bd1d0fdf9947ae508173196.jpg,funeral_people_casket.jpg,葬礼,True,,False
fungus,paste-94902cee9aa4c1ba29bd8fb0490bd8a6a2169e3e.jpg,fungus_collage.jpg,真菌,True,,False
funnel,filter.jpg,funnel_plastic_white.jpg,漏斗,True,,False
funny,屏幕快照 2020-08-04 下午9.23.35.png,funny_mimes_faces.jpg,滑稽,True,,False
fur,fur.jpeg,fur_orange_animal.jpg,毛皮,True,,False
fury,paste-c93022c0fe7d199e0caf2d0a8964317453f34492.jpg,fury_man_screaming.jpg,愤怒,True,,False
fury,paste-c98299faacf69dac3ed3c683c1fe217bc2b310a3.jpg,fury_screaming_man.jpg,狂怒,True,,False
fussy,paste-30ad60551f01e04172001b859c4318d0638725e9.jpg,fussy_child_food.jpg,挑剔的,True,,False
gale,Screen Shot 2022-07-25 at 9.03.27 PM.png,gale_strong_wind.jpg,狂风,True,,False
gallop,gallop-05f714b5dc0789b5e62ab63d270672a1fefaeb70.gif,gallop_horse_riding.jpg,奔驰,True,,False
gap,gap.png,gap_train_platform.jpg,间隙,True,,False
garage,garage (1).jpg,garage_car_organized.jpg,车库,True,,False
garden,garden.jpg,garden_lush_bench.jpg,花园,True,,False
gardener,gardener.jpg,gardener_elderly_flowers.jpg,园丁,True,,False
gasp,paste-eebab441f4dc66cea77415eb298bfae8c9c1a19b.jpg,gasp_woman_hands_mouth.jpg,喘气,True,,False
gasp,paste-eeeae7f3edc68a3202e93175403ba70c3a268cf9.jpg,gasp_surprised_woman.jpg,喘息,True,,False
gather,paste-2659a66ca0d8c8e07695babe47c97526e2d439b3.jpg,gather_outdoor_dinner.jpg,聚集,True,,False
gather,paste-75ef836aa70d3f17024fc1caa6a0492adcbc1a39.jpg,gather_group_people.jpg,聚集,True,,False
gauge,paste-ef78452e986e42445cbf1abc3bf17fbb38b9fe05.jpg,gauge_temperature_celsius.jpg,压力表,True,,False
gaze,paste-3f28f4af67fd54d17a65db77922801c86c08c90a.jpg,gaze_woman_eyes.jpg,凝视,True,,False
gear,gear.jpeg,gear_metal_cog.jpg,齿轮,True,,False
gel,屏幕快照 2020-05-03 上午6.25.51.png,gel_various_types.jpg,凝胶,True,,False
generous,paste-64201492e84f8fd21dd52a1f5d046c43f5621d50.jpg,generous_sharing_candy.jpg,慷慨,True,,False
gentleman,paste-2ce061a3839287d574f041c0e5fd33a9aa443a48.jpg,gentleman_grey_suit.jpg,绅士,True,,False
gentleman,paste-b897626068131eefb79c494d5239e28e1fc668ed.jpg,gentleman_two_suits.jpg,绅士,True,,False
genuine,paste-ed050ce6d05dfc6b7d8e5ee1d98f19c9e6a575c2.jpg,genuine_vs_faux_leather.jpg,真正的,True,,False
geography,paste-5f6d02fe20f13ef166285542b63e41d76955f8b1.jpg,geography_rice_terraces.jpg,地理,True,,False
giant,giant.png,giant_ogre_cartoon.jpg,巨人,True,,False
giggle,giggle.gif,giggle_woman_laughing.jpg,咯咯笑,True,,False
gill,paste-5bf44bcf2616d4e1b4e36c41f6efa5694c80689f.jpg,gill_diagram_labeled.jpg,鳃,True,,False
glare,glare.png,glare_cartoon_character.jpg,怒视,True,,False
glaze,paste-1dcd177b7279af200d10948261a763c4af64ad6b.jpg,glaze_cake_icing.jpg,糖霜,True,,False
glaze,paste-e497d59e9de7db70344ca2dddb2300cd40e7a095.jpg,enamel_mug_chinese_text.jpg,搪瓷杯,True,"The image shows enamel mugs with Chinese writing. The word 'glaze' refers to a coating, not a specific object like a mug.",True
gleaming,paste-f853bcedf9e4b164b598dd2e5eb18f0648e82bd0.jpg,gleaming_diamond_water.jpg,闪耀,True,,False
glide,gliding.gif,glide_penguins_ice.jpg,滑行,True,,False
globe,globe.jpeg,globe_illustrated_map.jpg,地球仪,True,,False
gloomy,gloomy.jpeg,gloomy_cloudy_mountains.jpg,阴沉,True,,False
glove,glove.jpeg,glove_black_marmot.jpg,手套,True,,False
glowing,glowing.png,glowing_colorful_glowsticks.jpg,发光,True,,False
gnaw,gnaw.jpeg,gnaw_cheetah_cub_wood.jpg,啃,True,,False
gobble,屏幕快照 2020-12-27 下午4.11.59.png,gobble_boy_cake.jpg,狼吞虎咽,True,,False
gold,gold.jpeg,gold_bars_stacked.jpg,黄金,True,,False
goods,goods.png,goods_shelves_supermarket.jpg,商品,True,,False
gooey,paste-0b412f5ad681b905378841ddd37ff252c39a6e2c.jpg,gooey_chocolate_lava_cake.jpg,黏糊糊,True,,False
gooey,paste-443f25a35afc0cc5d860903d7001c27dc71c587b.jpg,gooey_grilled_cheese.jpg,黏糊糊,True,,False
gorge,Screen Shot 2022-07-27 at 9.10.30 PM.png,gorge_rocky_river.jpg,峡谷,True,,False
gourmet,paste-96d9a53a784bd427359863db99686b03b5df154c.jpg,gourmet_chef_plating.jpg,美食,True,,False
gourmet,paste-bca271e7b7a01a19c754d58d7a39098ca662420e.jpg,gourmet_meat_sauce.jpg,美食,True,,False
gown,paste-5a5c247971e21ad7c18d094af31c7f2fe3059b5d.jpg,gown_pink_floral.jpg,礼服,True,,False
gown,paste-91ac2d18c8762776f76ebb533205b2a8b9a2a76f.jpg,gown_black_ruffled.jpg,礼服,True,,False
grab,grab.gif,grab_person_shelf.jpg,抓取,True,,False
graduate,paste-0bec153b8e272f985651be80679e1ffe6ef2b763.jpg,graduate_woman_with_diploma.jpg,毕业生,True,,False
grandson,grandson.png,grandson_grandfather.jpg,孙子,True,,False
grateful,paste-a35acab1ece6ad73f8435210986d9b4e7695d017.jpg,grateful_people_hands_over_heart.jpg,感激,True,,False
gravel,paste-860da11a13a757efff73e4e62db1b765f4e21298.jpg,gravel_in_hand.jpg,砾石,True,,False
gravity,paste-12b064efecc54b3312e859e86ac46811022b929b.jpg,gravity_earth_arrows.jpg,重力,True,,False
gravity,paste-d7878c1e6288e71c60f9e24d3af353fac7745f27.jpg,gravity_falling_apple.jpg,重力,True,,False
graze,paste-769f2510ae62ca637df589b2758b3717b89a71ed.jpg,graze_cows_field.jpg,吃草,True,,False
greasy,paste-dc831313c4a381fb1cb6daab3282bf3a5b5e239b.jpg,greasy_hands_with_oil.jpg,油腻,True,,False
greenhouse,green_house.jpg,greenhouse_children_tomatoes.jpg,温室,True,,False
grid,standard-grid.webp,grid_metal_square.jpg,网格,True,,False
grill,grill.jpg,grill_food_meat.jpg,烤架,True,,False
grim,paste-4625548f8c471bf4d319e690363207ba678ac13c.jpg,grim_old_man.jpg,严峻,True,,False
grim,paste-e80fe3c1a4729dcd7eacd204313344dc1621b531.jpg,grim_lighthouse_storm.jpg,严峻,True,,False
grin,paste-b5e0841f428b210440dca6af8c653081d7128f02.jpg,grin_man_teeth.jpg,露齿笑,True,,False
grind,grinding.gif,grind_knife_sharpener.jpg,研磨,True,,False
grip,grip.png,grip_hand_on_bar.jpg,握力,True,,False
grocery store,grocery.jpg,grocery_store_packed_shelves.jpg,杂货店,True,,False
gross,paste-5c928efe2456ccb2ed77d17bec884c241109d8b9.jpg,gross_pile_of_trash.jpg,恶心,True,,False
gross,paste-8ec15db12bc7727f7f53fe74a352b064d579c628.jpg,gross_rotten_vegetables.jpg,恶心,True,,False
group,Screen Shot 2019-04-21 at 9.02.07 PM.png,group_bricks_cartoon.jpg,组,True,,False
grove,grove.jpg,grove_redwood_forest.jpg,小树林,True,,False
grow,grow2.gif,grow_plant_pot.jpg,生长,True,,False
growl,giphy-0f0647eb659a8b6b92fc282d24f4f1dc26f0f6c1.gif,growl_lion_face.jpg,咆哮,True,,False
grown-up,paste-c63cc27a4a33b72709c1bfc6c9266e20b0f6ce9c.jpg,grown_up_person_transformation.jpg,成年人,True,,False
guess,guess.gif,guess_three_cups.jpg,猜测,True,,False
guilty,paste-c5e2ba16b2543451588d5aad0cdb18a7f05b2baf.jpg,guilty_sad_girl.jpg,内疚,True,,False
gulp,Screen Shot 2022-08-10 at 9.28.11 PM.png,gulp_woman_drinking.jpg,一口吞,True,,False
gum,paste-49d6d7b351e1593201b92049f1d2e73c716915ed.jpg,gum_close_up_teeth.jpg,牙龈,True,,False
gym,gym.jpeg,gym_man_exercise.jpg,健身房,True,,False
gymnastics,屏幕快照 2020-10-25 上午9.34.07.png,gymnastics_backbend_beam.jpg,体操,True,,False
habitat,paste-1bed018f477a95d81c72cda2dec4f5da48592914.jpg,habitat_different_biomes.jpg,栖息地,True,,False
hail,hail.png,hailing_taxi_woman_hailing.jpg,招手叫车,True,"The image shows a woman hailing a taxi, not hail (frozen rain).",True
hall,paste-2276787766c9aec75eb94ddb96fc7e911121d046.jpg,hall_ornate_ceiling.jpg,大厅,True,,False
handkerchief,61MC53UTWUL._AC_SX425_.jpg,handkerchief_floral_embroidery.jpg,手帕,True,,False
handle,paste-549755814113.jpg,handle_door_lever.jpg,门把手,True,,False
handsome,paste-8a0c63cc9d958561d164c58d43a1c22a9273e6dd.jpg,handsome_men_collage.jpg,英俊,True,,False
hard,hard2.png,hard_puzzle_blocks_lego.jpg,困难,True,,False
harmony,paste-1d7d4ca93a495e07179ddec325106d0daa8e3523.jpg,harmony_bridge_river.jpg,和谐,True,,False
harp,harp.jpg,harp_wooden.jpg,竖琴,True,,False
harvest,harvest.png,harvest_wheat_apples_corn.jpg,收获,True,,False
hatch,hatching.gif,hatch_chicken_chick.jpg,孵化,True,,False
hate,paste-4d0753ffabd10ae4d9e48218ce1b74e87a89f364.jpg,hate_argument_offensive.jpg,憎恨,True,,False
hate,paste-675b3487b66564cd8dead64de9e1588ea5db16cb.jpg,hate_protest_crowd.jpg,憎恨,True,,False
haul,Screen Shot 2018-10-21 at 11.34.46 AM.png,haul_trucks_transport.jpg,运输,True,,False
hay,hay.jpeg,hay_bale.jpg,干草,True,,False
heal,paste-091e0e405de3fa99a35755bfc34bd4931cc3d954.jpg,heal_hand_wound_stages.jpg,愈合,True,,False
heap,paste-1ac930ed30f5424172b8636833fbaf6ef598d817.jpg,heap_dirt_field.jpg,堆,True,,False
hedge,bush.jpg,hedge_green_plants.jpg,树篱,True,,False
hedgehog,hedgehog.jpeg,hedgehog_portrait.jpg,刺猬,True,,False
heel,heel.jpg,heel_human_foot.jpg,脚后跟,True,,False
height,height_and_weigh_scale_grande.JPG,height_measurement_person.jpg,身高,True,,False
hem,paste-09f530b38a94d4a172c5303d4dada8ecf6185d83.jpg,hem_jeans_closeup.jpg,褶边,True,,False
herd,herd.png,herd_sheep_cows.jpg,畜群,True,,False
hero,hero.jpg,hero_firefighter_rescues_child.jpg,英雄,True,,False
hibernate,hibernate.jpeg,hibernate_bear_den.jpg,冬眠,True,,False
hideous,paste-b39819e6b8acb8ae04bfac1db72efcddd3a8289d.jpg,hideous_pink_monster.jpg,丑陋的,True,,False
highway,highway.jpg,highway_cars_trees.jpg,高速公路,True,,False
hike,hike.jpg,hike_group_mountain.jpg,徒步旅行,True,,False
hinge,paste-40e6990234289bbd8e3efc410c7c95cbb66bf7a7.jpg,hinge_stainless_steel.jpg,铰链,True,,False
hiss,hiss.gif,hiss_cat_angry.jpg,嘶嘶叫,True,,False
history,paste-cd936fd47e76d4ff19a459cce26fa572b76937b2.jpg,history_book_cover.jpg,历史,True,,False
hobby,hobbies.jpg,hobby_kids_activities.jpg,爱好,True,,False
hockey,屏幕快照 2020-05-10 下午2.31.21.png,hockey_field_players.jpg,曲棍球,True,,False
hoe,paste-4154ef718a17a455117f2483fc11b7be788bbdc3.jpg,hoe_blue_garden_tool.jpg,锄头,True,,False
hold,door_holding.jpg,hold_door_open.jpg,握住,True,,False
homesick,paste-77d34d8ac9eba16915b9761bc60548b8549d8590.jpg,homesick_woman_thinking_of_home.jpg,想家,True,,False
homework,homework.jpeg,homework_boy_desk.jpg,家庭作业,True,,False
honey,honey.jpg,honey_jar_dripping.jpg,蜂蜜,True,,False
hoof,hoof.jpg,hoof_horse_leg.jpg,蹄,True,,False
hoop,hoop.jpg,hoop_red_striped.jpg,呼啦圈,True,,False
hop,hop.gif,hop_kangaroo.jpg,跳,True,,False
horizon,paste-318b0dfa53cacd3880410e774e28e8dd2962b054.jpg,horizon_sunset_field.jpg,地平线,True,,False
horizon,paste-523c96361b250cf1e20b3f645c999ebd8644f5cf.jpg,horizon_ocean_sky.jpg,地平线,True,,False
horrid,paste-6e4cdacc9bc063a98295d23afb2a425ed89f37af.jpg,horrid_boy_disgusted.jpg,糟糕,True,,False
horrid,paste-d6b276087237fbe7b8ddf214bf854cba1ed9e211.jpg,horrid_boy_tongue.jpg,可怕的,True,,False
horrid,paste-f757d482a16c07dbd74c9702c91a38d9780038ae.jpg,horrid_screaming_cartoon.jpg,可怕的,True,,False
hose,hose.jpg,hose_green_coiled.jpg,软管,True,,False
host,host.jpeg,host_two_men.jpg,主持人,True,,False
hover,paste-715fb82253e0d4aff3f321fc051c9a6a6d17a20f.jpg,hover_hummingbird_helicopter.jpg,盘旋,True,,False
huff,huff.png,huff_cartoon_exhausted.jpg,喘气,True,,False
hum,屏幕快照 2020-12-27 下午4.06.25.png,hum_person_music_notes.jpg,哼唱,True,,False
humiliating,paste-ad44d0dd68bd519b9730b70e7dc32af56e1e1804.jpg,humiliating_scolding_classroom.jpg,羞辱,True,,False
humiliating,paste-f46c874e52da87e8d23a6049de7456b1f95887fc.jpg,humiliating_girl_covers_face.jpg,羞辱,True,,False
hump,hump.gif,hump_camel.jpg,驼峰,True,,False
hundred,100.jpeg,hundred_red_numbers.jpg,百,True,,False
hunter,hunter.jpg,hunter_cartoon_rifle.jpg,猎人,True,,False
husband,husband.png,husband_couple_smiling.jpg,丈夫,True,,False
hush,paste-3b75e9a0b8b53b20c24dc03226955163028f08b0.jpg,hush_finger_on_lips.jpg,嘘,True,,False
hut,hut.jpg,hut_thatched_roof.jpg,茅草小屋,True,,False
hygiene,paste-8804562f26756cfb6f61417cd36415e2b0791991.jpg,hygiene_personal_care.jpg,卫生,True,,False
idea,idea.jpg,idea_cartoon_lightbulb.jpg,想法,True,,False
identical,paste-93ed3fe9cd78258d700720e094076e9b12d9b4d8.jpg,identical_row_houses.jpg,相同的,True,,False
identical,paste-e9c193e542cfe1ae6c2b9bd4a361fb84df55278b.jpg,identical_twin_babies.jpg,相同的,True,,False
idle,paste-55bcec6b8b89639445fedd35c62295ff1ff00e91.jpg,idle_man_couch_tv.jpg,闲置,True,,False
if,Screen Shot 2018-10-16 at 8.37.11 PM.png,DELETE,如果,False,"The image shows a rotten apple, a sick person, and what looks like an employee worksheet. It does not represent the word 'if'.",True
ignite,ignite.gif,ignite_match_flame.jpg,点燃,True,,False
ignore,paste-02d1991d159895f8e84a0f9124c529f4d54c5792.jpg,ignore_person_phone.jpg,忽视,True,,False
ignore,paste-6957bb43f27a8bd182afb2cb01f46ddea2dd33d4.jpg,ignore_unwanted_kiss.jpg,忽略,True,,False
illustration,屏幕快照 2020-06-16 下午9.17.06.png,illustration_book_airballoon.jpg,插图,True,,False
image,paste-75b6619a1b1ae6cc8e80d05650baa2fcae1ce8b6.jpg,image_man_mirror.jpg,图像,True,,False
imitate,paste-91051a086d641ad6363d79b582dfb31873ac745e.jpg,imitate_mother_child.jpg,模仿,True,,False
impatient,paste-265a85af49afa7ffc01f8cf115538f410621ddeb.jpg,impatient_multiple_people_watches.jpg,不耐烦,True,,False
impolite,paste-caa525dc7a24ab1dc9d97315a7e25108530871fe.jpg,impolite_tongue_student.jpg,不礼貌,True,,False
incredible,paste-4b70c2479f58ebe582b7754d10a57d613a52bac2.jpg,incredible_huge_fish.jpg,难以置信的,True,,False
incredible,paste-96a93f8dcf5f60d4384a57bd0016d37beb233a6b.jpg,incredible_child_aquarium.jpg,难以置信,True,,False
inject,inject.gif,inject_syringe_arm.jpg,注射,True,,False
injured,injured.jpg,injured_bandaged_man.jpg,受伤,True,,False
injured,paste-3c12d1cd0fe3d816fec32eb9e059f8f208c0d64a.jpg,injured_leg_spray.jpg,受伤,True,,False
ink,ink.jpg,ink_black_bottle.jpg,墨水,True,,False
inscription,paste-3e51e766e511fe56decb392c7d37cb8645f3ed91.jpg,inscription_stone_carving.jpg,铭文,True,,False
insect,insect.jpg,DELETE,昆虫,False,"The image contains insects and spiders, spiders are arachnids and not insects. Therefore, the image doesn't fully match.",True
insert,insert.gif,insert_key_lock.jpg,插入,True,,False
inside,Screen Shot 2018-09-01 at 7.58.10 PM.png,inside_bird_in_house.jpg,里面,True,,False
insist,paste-16bcdd9ef39610086863302ba6985d9290965874.jpg,insist_pointing_fingers.jpg,坚持,True,,False
insist,paste-e7cc64d743d65efee4e4fcaf8063b48fb88d7bb4.jpg,insist_girl_doll.jpg,坚持,True,,False
install,paste-66a23bc412f0661fb55e5feafd53dc3f811eb443.jpg,install_cabinet_kitchen.jpg,安装,True,,False
insult,paste-0055dc27ea04df2e19b1d274fdb85c6d8d2179e4.jpg,insult_stick_figures.jpg,侮辱,True,,False
insult,paste-7ba395416bc67de5c293e6a2e10c0f6ffdaab452.jpg,insult_egghead_comparison.jpg,侮辱,True,,False
interrupt,paste-d501d3ac7c20879011bfb72139d1137bb0bd1436.jpg,interrupt_woman_phone_call.jpg,打断,True,,False
intestine,paste-628a0d2f4f7455e93cad12ecb12c23bae062050d.jpg,intestine_cartoon_illustration.jpg,肠,True,,False
inventor,karl-benz-l.jpg,inventor_karl_benz_automobile.jpg,发明家,True,,False
invincible,paste-431c3c2bac35184ddc160c5a2744ebff7fa479b4.jpg,invincible_chinese_athlete_victory.jpg,不可战胜,True,,False
invincible,paste-93f11e895bd827fba9069e71e7b489c08037ca63.jpg,DELETE,无敌,False,"The image shows Lionel Messi, a soccer player. While he is a great player, the image doesn't directly represent the concept of 'invincible'.",True
invisible,paste-165171dcce24ca8dd68e97b2ce9f5df8acf89e1b.jpg,invisible_man_suit_hat.jpg,隐形,True,,False
invite,paste-53b80290f6109be5a7fa55f83c252def4163bd39.jpg,invite_couple_dance.jpg,邀请,True,,False
iron,屏幕快照 2021-01-30 上午8.35.06.png,iron_rusty_artifacts.jpg,铁,True,,False
island,island.jpg,island_forested.jpg,岛屿,True,,False
itchy,itchy.gif,itchy_hand_scratching.jpg,痒,True,,False
ivory,ivory.jpg,ivory_elephant_tusk.jpg,象牙,True,,False
jail,jail.jpg,jail_inmate_bars.jpg,监狱,True,,False
January,屏幕快照 2020-08-01 上午6.44.21.png,january_lantern_calendar_snow.jpg,一月,True,,False
jar,jar.jpeg,jar_glass_clip_lid.jpg,罐子,True,,False
jealous,paste-dc766c4c27d67be5ca21cdf9c28126083b55eb45.jpg,jealous_girl_ice_cream.jpg,嫉妒,True,,False
jeans,jeans.jpeg,jeans_blue_pants.jpg,牛仔裤,True,,False
jelly,paste-60dc6cca85b499a3c0193c58296d3ca754fc3b16.jpg,jelly_red_dessert.jpg,果冻,True,,False
jet,China-L15-Jet-.webp,jet_military_aircraft.jpg,喷气式飞机,True,,False
jetty,paste-c7e675d55f1d45d1662eee36b7204e8931887a88.jpg,jetty_wooden_pier.jpg,码头,True,,False
jiggle,paste-ebb8ca731069d4157040e524665973c4cba477e0.jpg,jiggle_cocktail_shaker.jpg,摇晃,True,,False
jigsaw,jigsaw.jpg,jigsaw_hand_drawn.jpg,拼图,True,,False
join,join.png,join_boy_connecting_sticks.jpg,连接,True,,False
judge,judge.png,judge_multiple.jpg,法官,True,,False
jug,jug.jpg,jug_clear_glass.jpg,水罐,True,,False
July,july-2020-calendar.png,july_2020_calendar.jpg,七月,True,,False
jumper,jumper.jpeg,jumper_grey_nike.jpg,套头衫,True,,False
June,屏幕快照 2020-08-20 上午6.14.36.png,june_beach_kids.jpg,六月,True,,False
karate,Screen Shot 2022-08-18 at 9.11.42 PM.png,karate_sparring.jpg,空手道,True,,False
kayak,paste-42c76b44d33ca305e0188ddb7ca76558e9920d40.jpg,kayak_yellow_man_paddling.jpg,皮划艇,True,,False
ketchup,ketchup.jpg,ketchup_kfc_packet.jpg,番茄酱,True,,False
key,屏幕快照 2020-06-06 上午5.34.19.png,key_piano_keyboard.jpg,琴键,True,,False
keyboard,keyboard.png,keyboard_macbook.jpg,键盘,True,,False
kidnap,paste-4363af3a4f811119f2342f6336ce94ed0227f74b.jpg,kidnap_man_tied_up.jpg,绑架,True,,False
kill,kill.png,kill_prince_dragon.jpg,杀死,True,,False
kind,屏幕快照 2019-11-12 下午10.06.29.png,kind_sharing_umbrella.jpg,善良,True,,False
kindergarten,kindergarten.jpg,kindergarten_classroom_toys.jpg,幼儿园,True,,False
kitten,kitten.png,kitten_calico_with_mother.jpg,小猫,True,,False
bend,bend.gif,bend_gymnast.jpg,弯曲,True,,False
explosion,explosion.gif,explosion_yellow_burst.jpg,爆炸,True,,False
haze,haze.jpeg,haze_city_skyline.jpg,雾霾,True,,False
howl,howl.gif,howl_white_wolf.jpg,嚎叫,True,,False
knight,knight.jpeg,knight_horse_armor.jpg,骑士,True,,False
knight,knight2.jpeg,knight_full_armor.jpg,骑士,True,,False
knit,knit.jpg,knit_hands_blue_yarn.jpg,编织,True,,False
knock,knock.jpg,knock_hand_on_door.jpg,敲,True,,False
knot,knot.jpg,knot_blue_rope.jpg,结,True,,False
know,know.jpg,know_man_idea.jpg,知道,True,,False
lance,paste-d5a8c9da49338bbfae9b0ceedbbbede1614bc970.jpg,lance_spear.jpg,矛,True,,False
landfill,paste-c5b29c3dd66ae37272fe02214d2aee21c8b03bfb.jpg,landfill_with_bulldozer.jpg,垃圾填埋场,True,,False
lane,paste-d45f70a12e6adff2b91c894a9b5b44b2b678709a.jpg,lane_urban_street.jpg,巷,True,,False
language,paste-e6c0b9b55ce2caacb2cb0f178dbae41db8b66073.jpg,language_signpost.jpg,语言,True,,False
large,large.png,large_container_sizes.jpg,大,True,,False
larva,paste-791508bdf05558aab40a0f59a030c2b5de5cbdc9.jpg,larva_various_types.jpg,幼虫,True,,False
latch,paste-4b45be2ff04ea06c1930dd1ee07aa43b200d7617.jpg,latch_various_types.jpg,闩锁,True,,False
launch,Screen Shot 2022-07-30 at 1.58.55 PM.png,launch_rocket_takeoff.jpg,发射,True,,False
lava,lava.gif,lava_flowing.jpg,熔岩,True,,False
lawn,lawn2.jpg,lawn_green_grass.jpg,草坪,True,,False
layer,paste-538c571267b02452ce38724b73ab96e1681898f7.jpg,layer_cake.jpg,层,True,,False
layer,paste-b3fe7ff50e59231238e12ff67931a7de51cc0033.jpg,layer_earth_internal.jpg,层,True,,False
lazy,lazy.png,lazy_sleeping_under_sun.jpg,懒惰,True,,False
lead,lead.png,lead_leader_running_with_flag.jpg,领导,True,,False
leap,leap.png,leap_frog_from_box.jpg,跳,True,,False
learn,learn.png,learn_rollerblading_swimming_biking.jpg,学习,True,,False
leather,paste-ca62324dbe28701d3808db636217a54e35c06dd8.jpg,leather_textures.jpg,皮革,True,,False
leave,leave.gif,leave_house_person_arrow.jpg,离开,True,,False
leave,leave2.jpg,leave_people_waving.jpg,离开,True,,False
leftover,remains.jpeg,leftover_food_on_plate.jpg,剩菜,True,,False
legend,paste-220728d0d55951967643d5fd4575415ecbf967c9.jpg,legend_white_snake.jpg,白蛇传说,True,,False
legend,paste-c83d5f46922b60b7887a34d1656d5c03f6c31258.jpg,legend_chinese_myth.jpg,神话,True,,False
length,屏幕快照 2021-01-09 下午10.17.10.png,length_rectangle_arrow.jpg,长度,True,,False
lettuce,leaf-lettuce1-500x500.jpg,lettuce_green_leaf.jpg,莴苣,True,,False
